kernel,dtype,align,stride,N,build,median_ms,stdev_ms,gflops,cpe
stencil3,f32,aligned,1,8192,scalar,0.003961121158206704,0.00019805605791033522,10.340506731317348,1.8857876607673523
stencil3,f32,aligned,1,8192,auto,0.0009125382309656923,4.5626911548284615e-05,44.8857906552081,0.434435925386499
stencil3,f32,aligned,1,8192,native,0.0008175824508467898,4.087912254233949e-05,50.098922692844916,0.3892299265505957
stencil3,f32,aligned,1,16384,scalar,0.007719599031751361,0.0003859799515875681,10.611950136665927,1.8375510390521426
stencil3,f32,aligned,1,16384,auto,0.001795877278273599,8.979386391367996e-05,45.6155891001365,0.42748543611249
stencil3,f32,aligned,1,16384,native,0.0016018493764959243,8.009246882479622e-05,51.140888277024864,0.3812995952352359
stencil3,f32,aligned,1,32768,scalar,0.016082553679260782,0.0008041276839630392,10.187436850360367,1.9141222945897536
stencil3,f32,aligned,1,32768,auto,0.0036479888115897334,0.00018239944057948668,44.91241844807118,0.43417835587158077
stencil3,f32,aligned,1,32768,native,0.0031582578456695225,0.00015791289228347613,51.876701652036076,0.37589128412204403
stencil3,f32,aligned,1,65536,scalar,0.03226903159811043,0.0016134515799055217,10.154627634353549,1.920306750986186
stencil3,f32,aligned,1,65536,auto,0.01571359240060099,0.0007856796200300495,20.85328368244218,0.9351045282340066
stencil3,f32,aligned,1,65536,native,0.01502235938289041,0.0007511179691445205,21.812818589149742,0.8939697508739105
stencil3,f32,aligned,1,262144,scalar,0.11399315086187585,0.0056996575430937925,11.498234675416453,1.695912507481826
stencil3,f32,aligned,1,262144,auto,0.05515581166142664,0.002757790583071332,23.763950896885365,0.8205706233198696
stencil3,f32,aligned,1,262144,native,0.06624804603256655,0.0033124023016283277,19.785036367044995,0.9855933362083797
stencil3,f32,aligned,1,1048576,scalar,0.9502229587019887,0.04751114793509944,5.517526125828207,3.5341925992372087
stencil3,f32,aligned,1,1048576,auto,0.9386962201407528,0.04693481100703764,5.585278695608102,3.491320856617866
stencil3,f32,aligned,1,1048576,native,0.9380898588479437,0.04690449294239719,5.588888900727181,3.4890655989713486
stencil3,f32,aligned,1,4194304,scalar,3.7410740105357054,0.18705370052678527,5.605748493865527,3.4785720446322563
stencil3,f32,aligned,1,4194304,auto,3.826467948665797,0.19132339743328985,5.480646978191022,3.5579741000644227
stencil3,f32,aligned,1,4194304,native,3.763765556891329,0.18818827784456646,5.571951728396539,3.4996713809671833
stencil3,f32,aligned,1,16777216,scalar,15.66387160269639,0.7831935801348195,5.355386083831267,3.641194060475583
stencil3,f32,aligned,1,16777216,auto,15.967304963153385,0.7983652481576693,5.2536154469134235,3.711729607361448
stencil3,f32,aligned,1,16777216,native,15.631819823152846,0.7815909911576423,5.366366868926761,3.633743364232546
stencil3,f32,aligned,2,4096,scalar,0.0019425486947100795,9.712743473550398e-05,10.54285025429264,1.8495947044358665
stencil3,f32,aligned,2,4096,auto,0.00043689461860873965,2.1844730930436985e-05,46.87629265202928,0.4159885284604699
stencil3,f32,aligned,2,4096,native,0.00036709462549082417,1.835473127454121e-05,55.78943023918478,0.34952857407573595
stencil3,f32,aligned,2,8192,scalar,0.003991043933997816,0.00019955219669989083,10.262978979279364,1.900033122874937
stencil3,f32,aligned,2,8192,auto,0.0008622238021911656,4.311119010955828e-05,47.505067589074365,0.4104825230158136
stencil3,f32,aligned,2,8192,native,0.0008052244761299633,4.026122380649817e-05,50.86780297198648,0.38334661339195025
stencil3,f32,aligned,2,16384,scalar,0.007882717833153384,0.00039413589165766924,10.392354735248581,1.8763793670225948
stencil3,f32,aligned,2,16384,auto,0.0017442210686636316,8.721105343318159e-05,46.96652360859543,0.41518934129566426
stencil3,f32,aligned,2,16384,native,0.0016156263220965634,8.078131610482817e-05,50.70479409724779,0.38457901954202867
stencil3,f32,aligned,2,32768,scalar,0.016020758658350433,0.0008010379329175217,10.226731673197161,1.9067675405141198
stencil3,f32,aligned,2,32768,auto,0.0036908763731643046,0.00018454381865821523,44.39054127936959,0.4392827714642574
stencil3,f32,aligned,2,32768,native,0.0033432478806208173,0.00016716239403104086,49.006237601974064,0.3979085307135372
stencil3,f32,aligned,2,65536,scalar,0.032455698381363016,0.001622784919068151,10.09622397120141,1.9314151563616293
stencil3,f32,aligned,2,65536,auto,0.020614040626311975,0.0010307020313155989,15.895961686509235,1.2267266608065295
stencil3,f32,aligned,2,65536,native,0.02081605065154396,0.001040802532577198,15.741698821034309,1.2387481314242772
stencil3,f32,aligned,2,262144,scalar,0.13001769831727744,0.006500884915863873,10.081089089898343,1.9343148171897202
stencil3,f32,aligned,2,262144,auto,0.08927901339795416,0.004463950669897708,14.681165820656743,1.3282323923188064
stencil3,f32,aligned,2,262144,native,0.08087322417199183,0.004043661208599592,16.207094664762124,1.203176781733582
stencil3,f32,aligned,2,1048576,scalar,1.3161065653270072,0.06580532826635037,3.983628786698837,4.895034413123444
stencil3,f32,aligned,2,1048576,auto,1.3130797382314285,0.06565398691157143,3.992811591976564,4.883776644804546
stencil3,f32,aligned,2,1048576,native,1.3147687961032453,0.06573843980516227,3.9876821046704327,4.8900588081385195
stencil3,f32,aligned,2,4194304,scalar,5.252014497845586,0.2626007248922793,3.9930430520712896,4.883493552588888
stencil3,f32,aligned,2,4194304,auto,5.421868382663645,0.27109341913318225,3.8679507726628275,5.041429207894375
stencil3,f32,aligned,2,4194304,native,4.993028799242066,0.24965143996210332,4.200160031759369,4.642680243741049
stencil3,f32,aligned,2,16777216,scalar,20.03291456760981,1.0016457283804907,4.187412656150947,4.6568135508107105
stencil3,f32,aligned,2,16777216,auto,20.777276554301544,1.0388638277150772,4.037395362224842,4.8298465348348625
stencil3,f32,aligned,2,16777216,native,23.316780829402152,1.1658390414701076,3.597669876204384,5.420174910704398
stencil3,f32,aligned,4,4096,scalar,0.00193761870020723,9.68809350103615e-05,10.569675033488089,1.844900617873095
stencil3,f32,aligned,4,4096,auto,0.0004471018141672576,2.235509070836288e-05,45.80612144941684,0.42570729376276967
stencil3,f32,aligned,4,4096,native,0.000391760566979392,1.95880283489696e-05,52.276828568806216,0.3730142117235422
stencil3,f32,aligned,4,8192,scalar,0.003806975939324254,0.0001903487969662127,10.759195921598202,1.8124030961138415
stencil3,f32,aligned,4,8192,auto,0.0011005168969144769,5.5025844845723846e-05,37.21887425339828,0.5239277219197338
stencil3,f32,aligned,4,8192,native,0.001163436550491664,5.817182752458321e-05,35.20604538570707,0.5538821468405138
stencil3,f32,aligned,4,16384,scalar,0.008569837186698306,0.0004284918593349153,9.559108092176166,2.039939271736047
stencil3,f32,aligned,4,16384,auto,0.0021517662199766583,0.00010758831099883292,38.07105030252248,0.512200211054014
stencil3,f32,aligned,4,16384,native,0.0021400514169300226,0.00010700257084650113,38.27945410653594,0.5094116531998955
stencil3,f32,aligned,4,32768,scalar,0.015170923320257452,0.0007585461660128726,10.799606361547388,1.8056213668519305
stencil3,f32,aligned,4,32768,auto,0.004929910904115429,0.0002464955452057715,33.2338663287461,0.5867508705459648
stencil3,f32,aligned,4,32768,native,0.004464094632994824,0.0002232047316497412,36.70173091516314,0.5313100912072697
stencil3,f32,aligned,4,65536,scalar,0.03302404491595139,0.0016512022457975694,9.922467124604802,1.965237047915808
stencil3,f32,aligned,4,65536,auto,0.034654233719074744,0.0017327116859537372,9.455698909874753,2.062248405523552
stencil3,f32,aligned,4,65536,native,0.032032747723843256,0.0016016373861921628,10.229531441540828,1.9062456683805649
stencil3,f32,aligned,4,262144,scalar,0.11922562862698814,0.005961281431349407,10.993609470500228,1.7737577501115942
stencil3,f32,aligned,4,262144,auto,0.13103271408105568,0.006551635704052785,10.002998176388228,1.9494155308384595
stencil3,f32,aligned,4,262144,native,0.131908071288936,0.006595403564446801,9.936617124277056,1.9624384995531094
stencil3,f32,aligned,4,1048576,scalar,2.1438302421816755,0.10719151210908379,2.445566769626576,7.973611778744254
stencil3,f32,aligned,4,1048576,auto,2.08513446538368,0.104256723269184,2.514408584693012,7.755302824970582
stencil3,f32,aligned,4,1048576,native,1.9080275217317038,0.0954013760865852,2.7478010355121203,7.096583685639996
stencil3,f32,aligned,4,4194304,scalar,8.29760874972677,0.4148804374863385,2.527417311727378,7.715385943397141
stencil3,f32,aligned,4,4194304,auto,8.385248818589858,0.41926244092949294,2.5010015151257923,7.796876524090873
stencil3,f32,aligned,4,4194304,native,8.374527689015805,0.41872638445079025,2.5042033149531115,7.786907669821175
stencil3,f32,aligned,4,16777216,scalar,32.382971075015305,1.6191485537507653,2.5904380362653416,7.527684402022342
stencil3,f32,aligned,4,16777216,auto,34.306262361959604,1.7153131180979804,2.4452118716673965,7.974769068458226
stencil3,f32,aligned,4,16777216,native,32.20312776345961,1.6101563881729808,2.604904735222155,7.485878364890366
stencil3,f32,aligned,8,4096,scalar,0.0020043394787007795,0.00010021697393503899,10.217829972233654,1.9084287028645117
stencil3,f32,aligned,8,4096,auto,0.00043608912128976097,2.180445606448805e-05,46.962877540785954,0.41522157544679394
stencil3,f32,aligned,8,4096,native,0.00037543630934099915,1.877181546704996e-05,54.549865024905046,0.357471095319799
stencil3,f32,aligned,8,8192,scalar,0.003961082820697211,0.00019805414103486057,10.340606812354004,1.885769409267471
stencil3,f32,aligned,8,8192,auto,0.0019653724193091785,9.826862096545893e-05,20.84083382751311,0.9356631390754145
stencil3,f32,aligned,8,8192,native,0.0019254235309258039,9.62711765462902e-05,21.27324162300289,0.9166445032483685
stencil3,f32,aligned,8,16384,scalar,0.007547668100618348,0.00037738340503091746,10.853683403657964,1.7966250971930882
stencil3,f32,aligned,8,16384,auto,0.003901073635483229,0.00019505368177416148,20.99934727067835,0.9286002916494501
stencil3,f32,aligned,8,16384,native,0.0037854165004510736,0.0001892708250225537,21.640947565542216,0.901069601547802
stencil3,f32,aligned,8,32768,scalar,0.017187855360683582,0.0008593927680341792,9.532312005299763,2.0456737032063588
stencil3,f32,aligned,8,32768,auto,0.008015868278915341,0.0004007934139457671,20.439457623194606,0.954037057121882
stencil3,f32,aligned,8,32768,native,0.008280491930426728,0.00041402459652133643,19.78626407423558,0.985532181660896
stencil3,f32,aligned,8,65536,scalar,0.05600907348226102,0.0028004536741130515,5.85048063870904,3.3330594876223447
stencil3,f32,aligned,8,65536,auto,0.053947457435761875,0.002697372871788094,6.074058270312111,3.2103742065349015
stencil3,f32,aligned,8,65536,native,0.05631037266715888,0.002815518633357944,5.8191765473984916,3.350989584379877
stencil3,f32,aligned,8,262144,scalar,0.23273021376946101,0.011636510688473052,5.631928827678469,3.4624017093692703
stencil3,f32,aligned,8,262144,auto,0.2221371962673645,0.011106859813368225,5.900497629502879,3.304806005259405
stencil3,f32,aligned,8,262144,native,0.20782252866094017,0.010391126433047009,6.306919699444246,3.0918421240908303
stencil3,f32,aligned,8,1048576,scalar,3.5707380510859017,0.1785369025542951,1.4682902876075106,13.280752562747017
stencil3,f32,aligned,8,1048576,auto,3.5617098450144318,0.1780854922507216,1.4720121032146447,13.24717368655804
stencil3,f32,aligned,8,1048576,native,3.475133532778184,0.1737566766389092,1.5086844722794281,12.925167825541417
stencil3,f32,aligned,8,4194304,scalar,14.219435593698067,0.7109717796849034,1.4748489742655047,13.221692756515136
stencil3,f32,aligned,8,4194304,auto,13.626301572127014,0.6813150786063508,1.5390471059952053,12.670177491020048
stencil3,f32,aligned,8,4194304,native,14.845053440697361,0.7422526720348681,1.4126941397534534,13.803412537269523
stencil3,f32,aligned,8,16777216,scalar,57.89850963285104,2.8949254816425523,1.448846965698127,13.458978388793412
stencil3,f32,aligned,8,16777216,auto,62.672535330762,3.1336267665381,1.3384823121847698,14.568739401696433
stencil3,f32,aligned,8,16777216,native,56.452170665016446,2.8226085332508224,1.4859673066917942,13.122765159223327
stencil3,f32,misaligned,1,4096,scalar,0.001920651491720631,9.603257458603155e-05,10.663048495931362,1.828745316823843
stencil3,f32,misaligned,1,4096,auto,0.0004607654005838876,2.303827002919438e-05,44.44778183007555,0.43871705622001017
stencil3,f32,misaligned,1,4096,native,0.00041541461326426057,2.077073066321303e-05,49.300143389447676,0.3955363749342325
stencil3,f32,misaligned,1,8192,scalar,0.0038347665222182325,0.00019173832611091163,10.68122394484308,1.8256334761536994
stencil3,f32,misaligned,1,8192,auto,0.0008070694957607276,4.0353474788036386e-05,50.75151547066206,0.38422497967124486
stencil3,f32,misaligned,1,8192,native,0.0008458440049479416,4.229220024739708e-05,48.425004800407535,0.4026845238399624
stencil3,f32,misaligned,1,16384,scalar,0.007613251958199506,0.00038066259790997536,10.760185062806412,1.8122364890733689
stencil3,f32,misaligned,1,16384,auto,0.001804306598290557,9.021532991452786e-05,45.40248319083518,0.42949192708332345
stencil3,f32,misaligned,1,16384,native,0.00178505890564479,8.92529452822395e-05,45.89204296897377,0.4249102619637867
stencil3,f32,misaligned,1,32768,scalar,0.014971228377202711,0.0007485614188601356,10.943657786256585,1.7818539633511528
stencil3,f32,misaligned,1,32768,auto,0.0035608337845094234,0.00017804168922547117,46.011695550841964,0.42380529051473237
stencil3,f32,misaligned,1,32768,native,0.003307195617044338,0.0001653597808522169,49.54046236503689,0.39361764240945185
stencil3,f32,misaligned,1,65536,scalar,0.031161259245440262,0.0015580629622720132,10.515621253269746,1.8543840188173983
stencil3,f32,misaligned,1,65536,auto,0.0170672818436523,0.0008533640921826151,19.19930795083644,1.0156616087378534
stencil3,f32,misaligned,1,65536,native,0.015772254087263703,0.0007886127043631851,20.775724141079227,0.9385954428150701
stencil3,f32,misaligned,1,262144,scalar,0.12845215364637047,0.006422607682318524,10.203955035338836,1.911023709185962
stencil3,f32,misaligned,1,262144,auto,0.07122900425799236,0.0035614502128996184,18.401492673582176,1.0596966423270042
stencil3,f32,misaligned,1,262144,native,0.0667063987534505,0.003335319937672525,19.649089510055447,0.9924123960054663
stencil3,f32,misaligned,1,1048576,scalar,1.0655474576599901,0.05327737288299951,4.920362732143059,3.963122448801004
stencil3,f32,misaligned,1,1048576,auto,0.9674365148499855,0.04837182574249928,5.419353021642957,3.5982154921674185
stencil3,f32,misaligned,1,1048576,native,1.0440788208864638,0.05220394104432319,5.021536588155853,3.883273507554253
stencil3,f32,misaligned,1,4194304,scalar,3.9332914005641517,0.19666457002820759,5.33179921451842,3.657302012968109
stencil3,f32,misaligned,1,4194304,auto,4.162951848262222,0.2081475924131111,5.037656154671674,3.870847751670519
stencil3,f32,misaligned,1,4194304,native,4.39757626378279,0.21987881318913952,4.768881479717721,4.089009148777219
stencil3,f32,misaligned,1,16777216,scalar,15.142040374764964,0.7571020187382482,5.5399456033547985,3.5198901570787045
stencil3,f32,misaligned,1,16777216,auto,17.01029106828692,0.8505145534143461,4.931489982343261,3.9541801909398435
stencil3,f32,misaligned,1,16777216,native,16.89137231551056,0.844568615775528,4.966208691224652,3.9265365618760097
stencil3,f32,misaligned,2,4096,scalar,0.0018429383791110975,9.214691895555488e-05,11.112688428507358,1.754750898079414
stencil3,f32,misaligned,2,4096,auto,0.0004259125494826683,2.1295627474133418e-05,48.08498839697465,0.4055319685015641
stencil3,f32,misaligned,2,4096,native,0.00039178969171615107,1.9589484585807555e-05,52.27294243064878,0.37304194279613995
stencil3,f32,misaligned,2,8192,scalar,0.00379871687063051,0.00018993584353152552,10.782588277815362,1.808471166437865
stencil3,f32,misaligned,2,8192,auto,0.0008289595846258449,4.144797923129225e-05,49.411335316772416,0.3946462866260736
stencil3,f32,misaligned,2,8192,native,0.0007633270654897234,3.8166353274486176e-05,53.65982925513263,0.36340033635375013
stencil3,f32,misaligned,2,16384,scalar,0.0074620751806152305,0.00037310375903076154,10.978179396102771,1.7762508059325806
stencil3,f32,misaligned,2,16384,auto,0.0017736908396605593,8.868454198302796e-05,46.18617752780269,0.4222042403977161
stencil3,f32,misaligned,2,16384,native,0.0017862681618042548,8.931340809021275e-05,45.860975273306735,0.4251981098044796
stencil3,f32,misaligned,2,32768,scalar,0.01525961879993881,0.0007629809399969405,10.73683439593242,1.8161777746509205
stencil3,f32,misaligned,2,32768,auto,0.0036420824621283343,0.00018210412310641673,44.98525272386511,0.4334753906952058
stencil3,f32,misaligned,2,32768,native,0.003034906767417651,0.00015174533837088256,53.98518391370835,0.36121021706936157
stencil3,f32,misaligned,2,65536,scalar,0.03113173392981495,0.0015565866964907474,10.525594261429168,1.85262698862119
stencil3,f32,misaligned,2,65536,auto,0.023467728538377555,0.0011733864269188779,13.963004534679785,1.3965475662181468
stencil3,f32,misaligned,2,65536,native,0.023540257003559092,0.0011770128501779548,13.919983964085759,1.4008636827679513
stencil3,f32,misaligned,2,262144,scalar,0.12095268442176924,0.006047634221088462,10.836634228219697,1.7994517106815338
stencil3,f32,misaligned,2,262144,auto,0.09423059979715334,0.004711529989857667,13.909706643293552,1.4018987243991776
stencil3,f32,misaligned,2,262144,native,0.09052257740605796,0.004526128870302898,14.47948166699332,1.3467332911820449
stencil3,f32,misaligned,2,1048576,scalar,1.3698212576800588,0.06849106288400295,3.8274190669805983,5.094817070915441
stencil3,f32,misaligned,2,1048576,auto,1.4364108103016289,0.07182054051508145,3.6499864540138476,5.342485580612519
stencil3,f32,misaligned,2,1048576,native,1.4016731952549633,0.07008365976274816,3.740443933542101,5.213284932607991
stencil3,f32,misaligned,2,4194304,scalar,5.623876165401641,0.28119380827008206,3.7290152526860045,5.229262601152993
stencil3,f32,misaligned,2,4194304,auto,5.620089467079419,0.28100447335397094,3.7315277848945403,5.225741606142456
stencil3,f32,misaligned,2,4194304,native,6.154747006334189,0.30773735031670946,3.407373199648508,5.722883540321192
stencil3,f32,misaligned,2,16777216,scalar,23.846053394765903,1.1923026697382952,3.5178181735688225,5.543208613371075
stencil3,f32,misaligned,2,16777216,auto,22.75880840065374,1.137940420032687,3.685873114410963,5.290469691905355
stencil3,f32,misaligned,2,16777216,native,22.702945815202924,1.1351472907601463,3.6949425278470276,5.277483980613434
stencil3,f32,misaligned,4,4096,scalar,0.0019227983499712396,9.613991749856198e-05,10.651142903417995,1.830789444552694
stencil3,f32,misaligned,4,4096,auto,0.0004944823998997721,2.4724119994988608e-05,41.41704538756312,0.47082064443581817
stencil3,f32,misaligned,4,4096,native,0.00041654934014462004,2.0827467007231005e-05,49.16584429803594,0.396616803360356
stencil3,f32,misaligned,4,8192,scalar,0.004203341334696142,0.0002101670667348071,9.744628555834614,2.001102442055048
stencil3,f32,misaligned,4,8192,auto,0.0011978138767902748,5.989069383951374e-05,34.19562988346618,0.5702483056008387
stencil3,f32,misaligned,4,8192,native,0.0013647872972280231,6.823936486140116e-05,30.01200266385288,0.6497400462877552
stencil3,f32,misaligned,4,16384,scalar,0.007706411371065524,0.0003853205685532762,10.63010992477986,1.8344118864230676
stencil3,f32,misaligned,4,16384,auto,0.0024777909806475945,0.00012388954903237972,33.06170723835205,0.5898062026687999
stencil3,f32,misaligned,4,16384,native,0.0026541812228382537,0.0001327090611419127,30.864508909605917,0.6317936260418207
stencil3,f32,misaligned,4,32768,scalar,0.016338022078009152,0.0008169011039004577,10.02814166964111,1.9445277741771143
stencil3,f32,misaligned,4,32768,auto,0.005152805165988316,0.0002576402582994158,31.796273043942122,0.6132794234422129
stencil3,f32,misaligned,4,32768,native,0.005617259943458094,0.00028086299717290474,29.16724553415218,0.6685581597743703
stencil3,f32,misaligned,4,65536,scalar,0.03676184611446781,0.0018380923057233906,8.913589349666525,2.1876708960941236
stencil3,f32,misaligned,4,65536,auto,0.037598927536950634,0.0018799463768475319,8.715142198616435,2.237485006623954
stencil3,f32,misaligned,4,65536,native,0.03604384887456498,0.001802192443728249,9.091148981906688,2.1449433992126985
stencil3,f32,misaligned,4,262144,scalar,0.1593412107610065,0.007967060538050325,8.225869464277697,2.3705700758664143
stencil3,f32,misaligned,4,262144,auto,0.1427502855044275,0.007137514275221375,9.18190808073268,2.123741582745618
stencil3,f32,misaligned,4,262144,native,0.14087272857369318,0.00704363642868466,9.304284890842712,2.0958085687156807
stencil3,f32,misaligned,4,1048576,scalar,2.36010727835126,0.118005363917563,2.221458341360909,8.778017411775508
stencil3,f32,misaligned,4,1048576,auto,2.2442992242380884,0.11221496121190443,2.3360877833836495,8.347289061096712
stencil3,f32,misaligned,4,1048576,native,2.282876535617226,0.11414382678086131,2.296611278884809,8.490770806224042
stencil3,f32,misaligned,4,4194304,scalar,8.56747787141969,0.42837389357098454,2.447805563637233,7.966319012293051
stencil3,f32,misaligned,4,4194304,auto,8.842749833963747,0.4421374916981874,2.371606162536835,8.222275817980435
stencil3,f32,misaligned,4,4194304,native,9.139643704951617,0.45698218524758083,2.2945664707518287,8.498337375953508
stencil3,f32,misaligned,4,16777216,scalar,39.14098916773496,1.957049458386748,2.143177313187315,9.098640546450993
stencil3,f32,misaligned,4,16777216,auto,38.52236350403265,1.9261181752016325,2.177594321055055,8.954835991008718
stencil3,f32,misaligned,4,16777216,native,37.145011023389195,1.85725055116946,2.258340425506382,8.634659230185619
stencil3,f32,misaligned,8,4096,scalar,0.0020064869357214955,0.00010032434678607479,10.206894266488593,1.9104734007113846
stencil3,f32,misaligned,8,4096,auto,0.00045971986037193394,2.2985993018596697e-05,44.54886935585242,0.437721546740855
stencil3,f32,misaligned,8,4096,native,0.00038373794185271224,1.9186897092635612e-05,53.36975515405436,0.3653754817445258
stencil3,f32,misaligned,8,8192,scalar,0.0038494263991375377,0.0001924713199568769,10.64054634456112,1.8326126656050288
stencil3,f32,misaligned,8,8192,auto,0.0021267777387705823,0.00010633888693852912,19.259182214159143,1.0125040504400964
stencil3,f32,misaligned,8,8192,native,0.002211620750301123,0.00011058103751505616,18.520354357510477,1.052895620870896
stencil3,f32,misaligned,8,16384,scalar,0.007795932503567903,0.00038979662517839514,10.508043773148156,1.8557212380319104
stencil3,f32,misaligned,8,16384,auto,0.004551408788608533,0.0002275704394304267,17.998822739243504,1.0834041916243455
stencil3,f32,misaligned,8,16384,native,0.004648380686213169,0.00023241903431065847,17.623341445112278,1.1064871018207618
stencil3,f32,misaligned,8,32768,scalar,0.015420963405767436,0.0007710481702883718,10.624498333140709,1.8353807764432677
stencil3,f32,misaligned,8,32768,auto,0.008381669838067542,0.00041908349190337713,19.54741753914928,0.9975742299946111
stencil3,f32,misaligned,8,32768,native,0.008876654944612252,0.00044383274723061263,18.457403269848157,1.0564866419674006
stencil3,f32,misaligned,8,65536,scalar,0.06140233443531008,0.0030701167217655045,5.336604919235189,3.654008549464559
stencil3,f32,misaligned,8,65536,auto,0.06584053346054089,0.0032920266730270447,4.976873405747586,3.9181225661637793
stencil3,f32,misaligned,8,65536,native,0.06407729389826798,0.0032038646949133992,5.113823947063677,3.8131934540290087
stencil3,f32,misaligned,8,262144,scalar,0.2531801352249974,0.012659006761249869,5.177025436198551,3.766641721258124
stencil3,f32,misaligned,8,262144,auto,0.2506882287642852,0.01253441143821426,5.228486421005558,3.7295688330868235
stencil3,f32,misaligned,8,262144,native,0.25338219583059896,0.012669109791529949,5.172896997373463,3.7696478414128722
stencil3,f32,misaligned,8,1048576,scalar,3.938403045433689,0.19692015227168447,1.3312197709370461,14.64821994513644
stencil3,f32,misaligned,8,1048576,auto,3.9706159214064347,0.19853079607032176,1.3204198300154188,14.76803025578031
stencil3,f32,misaligned,8,1048576,native,3.857285253862909,0.19286426269314547,1.3592150061366284,14.34651612288031
stencil3,f32,misaligned,8,4194304,scalar,15.488641848774165,0.7744320924387083,1.3539934750095453,14.401841929011164
stencil3,f32,misaligned,8,4194304,auto,15.991454741801443,0.7995727370900721,1.3114204016211692,14.86937367749825
stencil3,f32,misaligned,8,4194304,native,16.28079472564119,0.8140397362820595,1.2881140235108561,15.138411386013185
stencil3,f32,misaligned,8,16777216,scalar,64.9445248774998,3.2472262438749904,1.2916574593197547,15.096881808176589
stencil3,f32,misaligned,8,16777216,auto,58.95085856996207,2.9475429284981036,1.4229831767495829,13.703605438640837
stencil3,f32,misaligned,8,16777216,native,62.142321709684076,3.107116085484204,1.3499025735133974,14.44548694299268
stencil3,f64,aligned,1,4096,scalar,0.0037408293571263664,0.00018704146785631834,5.474721791568793,3.5618248273419995
stencil3,f64,aligned,1,4096,auto,0.000866527734964216,4.33263867482108e-05,23.63455798774374,0.8250630288965923
stencil3,f64,aligned,1,4096,native,0.0007994519704911787,3.997259852455894e-05,25.617548965971285,0.7611969445594718
stencil3,f64,aligned,1,8192,scalar,0.0076520270968384214,0.0003826013548419211,5.352829973239822,3.642932821981182
stencil3,f64,aligned,1,8192,auto,0.0017607402055096143,8.803701027548073e-05,23.2629435460326,0.838243017759704
stencil3,f64,aligned,1,8192,native,0.0017078233272107685,8.539116636053843e-05,23.983745477289048,0.8130506562648923
stencil3,f64,aligned,1,16384,scalar,0.015252279030479961,0.0007626139515239981,5.371000611534322,3.630608411796377
stencil3,f64,aligned,1,16384,auto,0.0036797519727524795,0.000183987598637624,22.262370020206358,0.8759175228109539
stencil3,f64,aligned,1,16384,native,0.003307143267526852,0.0001653571633763426,24.77062327610059,0.7872228236910842
stencil3,f64,aligned,1,32768,scalar,0.030676330850146007,0.0015338165425073005,5.3409255754985505,3.651052560899946
stencil3,f64,aligned,1,32768,auto,0.013477738498682166,0.0006738869249341083,12.156342105615126,1.6041009565692275
stencil3,f64,aligned,1,32768,native,0.01606395303333939,0.0008031976516669695,10.19923300696683,1.9119084725959354
stencil3,f64,aligned,1,65536,scalar,0.06756253041269096,0.003378126520634548,4.850025568883201,4.02059736037437
stencil3,f64,aligned,1,65536,auto,0.029836129142453923,0.0014918064571226963,10.9826579190443,1.7755264840022322
stencil3,f64,aligned,1,65536,native,0.032560271240795954,0.0016280135620397977,10.063798227498722,1.9376382116562534
stencil3,f64,aligned,1,262144,scalar,0.24967271344959893,0.012483635672479947,5.249752693798449,3.7144606874597006
stencil3,f64,aligned,1,262144,auto,0.13074855483832462,0.006537427741916232,10.024737953094421,1.9451880030420914
stencil3,f64,aligned,1,262144,native,0.11771982628441262,0.005885991314220631,11.134233216019904,1.7513554478042952
stencil3,f64,aligned,1,1048576,scalar,1.8685366252311546,0.09342683126155774,2.8058748911873264,6.949704016114715
stencil3,f64,aligned,1,1048576,auto,1.9359396272283864,0.09679698136141933,2.708183626317954,7.200398012343127
stencil3,f64,aligned,1,1048576,native,1.7777139605065038,0.0888856980253252,2.949225868995373,6.61190456960236
stencil3,f64,aligned,1,4194304,scalar,7.400293565291562,0.3700146782645781,2.833876766505512,6.881033159407876
stencil3,f64,aligned,1,4194304,auto,7.27362962664263,0.3636814813321315,2.8832262675546843,6.763256917931141
stencil3,f64,aligned,1,4194304,native,7.823872977579786,0.39119364887898933,2.680452515026295,7.274891045704165
stencil3,f64,aligned,1,16777216,scalar,29.387734538652385,1.4693867269326193,2.854458886229163,6.831417363926429
stencil3,f64,aligned,1,16777216,auto,31.252690639666362,1.5626345319833181,2.684123455710741,7.264941543024707
stencil3,f64,aligned,1,16777216,native,27.238411021528766,1.3619205510764383,3.0796980019758826,6.331789671418798
stencil3,f64,aligned,2,4096,scalar,0.0037403596857632257,0.0001870179842881613,5.475409244183699,3.5613776304874465
stencil3,f64,aligned,2,4096,auto,0.000888586865922608,4.4429343296130405e-05,23.047831096103234,0.8460665959712331
stencil3,f64,aligned,2,4096,native,0.0007689237946717266,3.844618973358633e-05,26.63462899954012,0.7321295896532553
stencil3,f64,aligned,2,8192,scalar,0.007708470926166296,0.0003854235463083148,5.313634881979234,3.669804273931708
stencil3,f64,aligned,2,8192,auto,0.001803084320101782,9.01542160050891e-05,22.71663035574945,0.8584019590328308
stencil3,f64,aligned,2,8192,native,0.0015952362844188653,7.976181422094327e-05,25.67644705682047,0.7594508678263641
stencil3,f64,aligned,2,16384,scalar,0.016715706326371198,0.0008357853163185599,4.900780044858803,3.9789584150908
stencil3,f64,aligned,2,16384,auto,0.0036449120908697576,0.0001822456045434879,22.475164820903007,0.8676243380366244
